RECORDING_SESSION_LABEL	TRIAL_INDEX	IA_DWELL_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_FIXATION_COUNT	IA_FIXATION_COUNT	IA_ID	IA_LABEL	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	Session_Name_	Trial_Index_	Trial_Recycled_	answerkey	associatedword	associativechunk	condition	correct	correctAnswer	correct_1	group	identifier_1	itemid	qu_1	question	question_1	questiontext	storytopic	targetword	targetwordchunk	text	text_1	trial_1	IA_AREA	IA_BOTTOM	IA_RIGHT	IA_LEFT	IA_TOP
P45LK2	1	196	196	196	1	1	1	In	1	1	0	0	0	0	196	1	.	26820.00	125	P45LK2	1	False	j	Bedienung	27	everyday_real	j	False	j	K2	practise	4_everyday_real	True	1	Schaute Daniel gerne Cartoons über Ritter?	Machte die Klasse eine Schnitzeljagd?	everyday	Apparat	20	In der Grundschulklasse von Frau Metzger stand der langersehnte Wandertag an. \nDer diesjährige Wandertag war besonders spannend, da die Lehrerin eine Schnitzeljagd \ngeplant hatte.Die Position der versteckten Gegenstände war allerdings nur durch \nKoordinaten gekennzeichnet. Die Schüler mussten also herausfinden, wo sie waren. \nDazu konnten sie einen Apparat benutzen, solange sie sorgfältig handelten. \nEinige der Schüler hatten sich mit der Bedienung vertraut gemacht. Nachdem \ndie Schüler nun wussten, wo sie sich befanden, konnte die Schatzsuche beginnen. \nDie ganze Klasse war mit Eifer dabei und es dauerte nicht lange, bis sie die ersten \nGegenstände gefunden hatten. Neben Buntstiften und Malblöcken waren auch Süßigkeiten \nversteckt, über die sich die Schüler besonders freuten. Als Frau Metzger sah, \nwie viel Spaß die Kinder hatten, war sie froh darüber, den Wandertag so gestaltet zu haben.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2	5040.00	198	150	80	126
P45LK2	1	152	152	152	1	1	2	der	1	1	0	0	0	0	152	1	.	26820.00	125	P45LK2	1	False	j	Bedienung	27	everyday_real	j	False	j	K2	practise	4_everyday_real	True	1	Schaute Daniel gerne Cartoons über Ritter?	Machte die Klasse eine Schnitzeljagd?	everyday	Apparat	20	In der Grundschulklasse von Frau Metzger stand der langersehnte Wandertag an. \nDer diesjährige Wandertag war besonders spannend, da die Lehrerin eine Schnitzeljagd \ngeplant hatte.Die Position der versteckten Gegenstände war allerdings nur durch \nKoordinaten gekennzeichnet. Die Schüler mussten also herausfinden, wo sie waren. \nDazu konnten sie einen Apparat benutzen, solange sie sorgfältig handelten. \nEinige der Schüler hatten sich mit der Bedienung vertraut gemacht. Nachdem \ndie Schüler nun wussten, wo sie sich befanden, konnte die Schatzsuche beginnen. \nDie ganze Klasse war mit Eifer dabei und es dauerte nicht lange, bis sie die ersten \nGegenstände gefunden hatten. Neben Buntstiften und Malblöcken waren auch Süßigkeiten \nversteckt, über die sich die Schüler besonders freuten. Als Frau Metzger sah, \nwie viel Spaß die Kinder hatten, war sie froh darüber, den Wandertag so gestaltet zu haben.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2	4608.00	198	214	150	126
P45LK2	1	312	188	188	1	2	3	Grundschulklasse	1	2	0	0	1	1	188	1	.	26820.00	125	P45LK2	1	False	j	Bedienung	27	everyday_real	j	False	j	K2	practise	4_everyday_real	True	1	Schaute Daniel gerne Cartoons über Ritter?	Machte die Klasse eine Schnitzeljagd?	everyday	Apparat	20	In der Grundschulklasse von Frau Metzger stand der langersehnte Wandertag an. \nDer diesjährige Wandertag war besonders spannend, da die Lehrerin eine Schnitzeljagd \ngeplant hatte.Die Position der versteckten Gegenstände war allerdings nur durch \nKoordinaten gekennzeichnet. Die Schüler mussten also herausfinden, wo sie waren. \nDazu konnten sie einen Apparat benutzen, solange sie sorgfältig handelten. \nEinige der Schüler hatten sich mit der Bedienung vertraut gemacht. Nachdem \ndie Schüler nun wussten, wo sie sich befanden, konnte die Schatzsuche beginnen. \nDie ganze Klasse war mit Eifer dabei und es dauerte nicht lange, bis sie die ersten \nGegenstände gefunden hatten. Neben Buntstiften und Malblöcken waren auch Süßigkeiten \nversteckt, über die sich die Schüler besonders freuten. Als Frau Metzger sah, \nwie viel Spaß die Kinder hatten, war sie froh darüber, den Wandertag so gestaltet zu haben.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2	19584.00	198	486	214	126
P45LK2	1	724	264	264	1	3	4	von	1	1	0	0	1	1	688	1	.	26820.00	125	P45LK2	1	False	j	Bedienung	27	everyday_real	j	False	j	K2	practise	4_everyday_real	True	1	Schaute Daniel gerne Cartoons über Ritter?	Machte die Klasse eine Schnitzeljagd?	everyday	Apparat	20	In der Grundschulklasse von Frau Metzger stand der langersehnte Wandertag an. \nDer diesjährige Wandertag war besonders spannend, da die Lehrerin eine Schnitzeljagd \ngeplant hatte.Die Position der versteckten Gegenstände war allerdings nur durch \nKoordinaten gekennzeichnet. Die Schüler mussten also herausfinden, wo sie waren. \nDazu konnten sie einen Apparat benutzen, solange sie sorgfältig handelten. \nEinige der Schüler hatten sich mit der Bedienung vertraut gemacht. Nachdem \ndie Schüler nun wussten, wo sie sich befanden, konnte die Schatzsuche beginnen. \nDie ganze Klasse war mit Eifer dabei und es dauerte nicht lange, bis sie die ersten \nGegenstände gefunden hatten. Neben Buntstiften und Malblöcken waren auch Süßigkeiten \nversteckt, über die sich die Schüler besonders freuten. Als Frau Metzger sah, \nwie viel Spaß die Kinder hatten, war sie froh darüber, den Wandertag so gestaltet zu haben.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2	4608.00	198	550	486	126
P45LK2	1	0	.	.	.	0	5	Frau	.	.	.	.	.	.	.	1	.	26820.00	125	P45LK2	1	False	j	Bedienung	27	everyday_real	j	False	j	K2	practise	4_everyday_real	True	1	Schaute Daniel gerne Cartoons über Ritter?	Machte die Klasse eine Schnitzeljagd?	everyday	Apparat	20	In der Grundschulklasse von Frau Metzger stand der langersehnte Wandertag an. \nDer diesjährige Wandertag war besonders spannend, da die Lehrerin eine Schnitzeljagd \ngeplant hatte.Die Position der versteckten Gegenstände war allerdings nur durch \nKoordinaten gekennzeichnet. Die Schüler mussten also herausfinden, wo sie waren. \nDazu konnten sie einen Apparat benutzen, solange sie sorgfältig handelten. \nEinige der Schüler hatten sich mit der Bedienung vertraut gemacht. Nachdem \ndie Schüler nun wussten, wo sie sich befanden, konnte die Schatzsuche beginnen. \nDie ganze Klasse war mit Eifer dabei und es dauerte nicht lange, bis sie die ersten \nGegenstände gefunden hatten. Neben Buntstiften und Malblöcken waren auch Süßigkeiten \nversteckt, über die sich die Schüler besonders freuten. Als Frau Metzger sah, \nwie viel Spaß die Kinder hatten, war sie froh darüber, den Wandertag so gestaltet zu haben.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2	5760.00	198	630	550	126
P45LK2	1	592	264	264	1	3	6	Metzger	1	1	0	0	1	1	264	1	.	26820.00	125	P45LK2	1	False	j	Bedienung	27	everyday_real	j	False	j	K2	practise	4_everyday_real	True	1	Schaute Daniel gerne Cartoons über Ritter?	Machte die Klasse eine Schnitzeljagd?	everyday	Apparat	20	In der Grundschulklasse von Frau Metzger stand der langersehnte Wandertag an. \nDer diesjährige Wandertag war besonders spannend, da die Lehrerin eine Schnitzeljagd \ngeplant hatte.Die Position der versteckten Gegenstände war allerdings nur durch \nKoordinaten gekennzeichnet. Die Schüler mussten also herausfinden, wo sie waren. \nDazu konnten sie einen Apparat benutzen, solange sie sorgfältig handelten. \nEinige der Schüler hatten sich mit der Bedienung vertraut gemacht. Nachdem \ndie Schüler nun wussten, wo sie sich befanden, konnte die Schatzsuche beginnen. \nDie ganze Klasse war mit Eifer dabei und es dauerte nicht lange, bis sie die ersten \nGegenstände gefunden hatten. Neben Buntstiften und Malblöcken waren auch Süßigkeiten \nversteckt, über die sich die Schüler besonders freuten. Als Frau Metzger sah, \nwie viel Spaß die Kinder hatten, war sie froh darüber, den Wandertag so gestaltet zu haben.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2	9216.00	198	758	630	126
P45LK2	1	160	160	160	1	1	7	stand	1	1	0	0	1	1	768	1	.	26820.00	125	P45LK2	1	False	j	Bedienung	27	everyday_real	j	False	j	K2	practise	4_everyday_real	True	1	Schaute Daniel gerne Cartoons über Ritter?	Machte die Klasse eine Schnitzeljagd?	everyday	Apparat	20	In der Grundschulklasse von Frau Metzger stand der langersehnte Wandertag an. \nDer diesjährige Wandertag war besonders spannend, da die Lehrerin eine Schnitzeljagd \ngeplant hatte.Die Position der versteckten Gegenstände war allerdings nur durch \nKoordinaten gekennzeichnet. Die Schüler mussten also herausfinden, wo sie waren. \nDazu konnten sie einen Apparat benutzen, solange sie sorgfältig handelten. \nEinige der Schüler hatten sich mit der Bedienung vertraut gemacht. Nachdem \ndie Schüler nun wussten, wo sie sich befanden, konnte die Schatzsuche beginnen. \nDie ganze Klasse war mit Eifer dabei und es dauerte nicht lange, bis sie die ersten \nGegenstände gefunden hatten. Neben Buntstiften und Malblöcken waren auch Süßigkeiten \nversteckt, über die sich die Schüler besonders freuten. Als Frau Metzger sah, \nwie viel Spaß die Kinder hatten, war sie froh darüber, den Wandertag so gestaltet zu haben.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2	6912.00	198	854	758	126
P45LK2	1	812	200	200	1	3	8	der	0	0	0	0	1	1	200	1	.	26820.00	125	P45LK2	1	False	j	Bedienung	27	everyday_real	j	False	j	K2	practise	4_everyday_real	True	1	Schaute Daniel gerne Cartoons über Ritter?	Machte die Klasse eine Schnitzeljagd?	everyday	Apparat	20	In der Grundschulklasse von Frau Metzger stand der langersehnte Wandertag an. \nDer diesjährige Wandertag war besonders spannend, da die Lehrerin eine Schnitzeljagd \ngeplant hatte.Die Position der versteckten Gegenstände war allerdings nur durch \nKoordinaten gekennzeichnet. Die Schüler mussten also herausfinden, wo sie waren. \nDazu konnten sie einen Apparat benutzen, solange sie sorgfältig handelten. \nEinige der Schüler hatten sich mit der Bedienung vertraut gemacht. Nachdem \ndie Schüler nun wussten, wo sie sich befanden, konnte die Schatzsuche beginnen. \nDie ganze Klasse war mit Eifer dabei und es dauerte nicht lange, bis sie die ersten \nGegenstände gefunden hatten. Neben Buntstiften und Malblöcken waren auch Süßigkeiten \nversteckt, über die sich die Schüler besonders freuten. Als Frau Metzger sah, \nwie viel Spaß die Kinder hatten, war sie froh darüber, den Wandertag so gestaltet zu haben.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2	4608.00	198	918	854	126
P45LK2	1	900	392	392	1	3	9	langersehnte	1	1	0	0	1	1	392	1	.	26820.00	125	P45LK2	1	False	j	Bedienung	27	everyday_real	j	False	j	K2	practise	4_everyday_real	True	1	Schaute Daniel gerne Cartoons über Ritter?	Machte die Klasse eine Schnitzeljagd?	everyday	Apparat	20	In der Grundschulklasse von Frau Metzger stand der langersehnte Wandertag an. \nDer diesjährige Wandertag war besonders spannend, da die Lehrerin eine Schnitzeljagd \ngeplant hatte.Die Position der versteckten Gegenstände war allerdings nur durch \nKoordinaten gekennzeichnet. Die Schüler mussten also herausfinden, wo sie waren. \nDazu konnten sie einen Apparat benutzen, solange sie sorgfältig handelten. \nEinige der Schüler hatten sich mit der Bedienung vertraut gemacht. Nachdem \ndie Schüler nun wussten, wo sie sich befanden, konnte die Schatzsuche beginnen. \nDie ganze Klasse war mit Eifer dabei und es dauerte nicht lange, bis sie die ersten \nGegenstände gefunden hatten. Neben Buntstiften und Malblöcken waren auch Süßigkeiten \nversteckt, über die sich die Schüler besonders freuten. Als Frau Metzger sah, \nwie viel Spaß die Kinder hatten, war sie froh darüber, den Wandertag so gestaltet zu haben.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2	14976.00	198	1126	918	126
P45LK2	1	964	336	544	2	3	10	Wandertag	0	0	0	0	0	0	544	1	.	26820.00	125	P45LK2	1	False	j	Bedienung	27	everyday_real	j	False	j	K2	practise	4_everyday_real	True	1	Schaute Daniel gerne Cartoons über Ritter?	Machte die Klasse eine Schnitzeljagd?	everyday	Apparat	20	In der Grundschulklasse von Frau Metzger stand der langersehnte Wandertag an. \nDer diesjährige Wandertag war besonders spannend, da die Lehrerin eine Schnitzeljagd \ngeplant hatte.Die Position der versteckten Gegenstände war allerdings nur durch \nKoordinaten gekennzeichnet. Die Schüler mussten also herausfinden, wo sie waren. \nDazu konnten sie einen Apparat benutzen, solange sie sorgfältig handelten. \nEinige der Schüler hatten sich mit der Bedienung vertraut gemacht. Nachdem \ndie Schüler nun wussten, wo sie sich befanden, konnte die Schatzsuche beginnen. \nDie ganze Klasse war mit Eifer dabei und es dauerte nicht lange, bis sie die ersten \nGegenstände gefunden hatten. Neben Buntstiften und Malblöcken waren auch Süßigkeiten \nversteckt, über die sich die Schüler besonders freuten. Als Frau Metzger sah, \nwie viel Spaß die Kinder hatten, war sie froh darüber, den Wandertag so gestaltet zu haben.	Der Klassenlehrer, Herr Stahl, erzählte seiner vierten Klasse heute etwas über Ritter.\nJeder durfte sich melden und erzählen, was er schon über Ritter wusste.\nDaniel wusste besonders viel, denn er schaute gerne Cartoons über einen Ritter.\nHerr Stahl hatte heute etwas ganz Besonderes für seine Lieblingsklasse geplant.\nZur Veranschaulichung holte er ein Instrument hervor und legte es auf den Tisch.\nEs handelte sich um ein Werkzeug zur Fertigung der Rüstungen aus dem Mittelalter. \nHerr Stahl erklärte den Schülern, wie diese beeindruckenden Rüstungen den Rittern\nSchutz im Kampf boten. Anschließend gab Herr Stahl den Schülern eine Aufgabe.\nSie sollten nun ihre eigene Ritterrüstung auf ein Blatt malen.\nDaniel zeichnete eine Ritterrüstung, die so aussah wie in dem Cartoon.	2	11520.00	198	1286	1126	126
